sample	TCGA-KM-8442-01	TCGA-KN-8428-01	TCGA-KN-8430-01	TCGA-KL-8343-01	TCGA-KL-8324-01	TCGA-KN-8421-01	TCGA-KL-8333-01	TCGA-KM-8441-01	TCGA-KL-8335-01	TCGA-KN-8427-01	TCGA-KO-8407-01	TCGA-KL-8346-01	TCGA-KO-8405-01	TCGA-KO-8408-01	TCGA-KO-8410-01	TCGA-KO-8416-01	TCGA-KL-8338-01	TCGA-KO-8406-01	TCGA-KN-8432-01	TCGA-KL-8334-01	TCGA-KL-8332-01	TCGA-KO-8415-01	TCGA-KL-8330-01	TCGA-KM-8438-01	TCGA-KN-8434-01	TCGA-KN-8423-01	TCGA-KM-8476-01	TCGA-KN-8418-01	TCGA-KO-8413-01	TCGA-KO-8417-01	TCGA-KN-8425-01	TCGA-KO-8411-01	TCGA-KN-8424-01	TCGA-KL-8336-01	TCGA-KO-8403-01	TCGA-KN-8436-01	TCGA-KM-8439-01	TCGA-KN-8435-01	TCGA-KN-8429-01	TCGA-KL-8340-01	TCGA-KM-8440-01	TCGA-KM-8639-01	TCGA-KL-8329-01	TCGA-KN-8419-01	TCGA-KL-8328-01	TCGA-KL-8325-01	TCGA-KO-8409-01	TCGA-KM-8443-01	TCGA-KL-8337-01	TCGA-KL-8326-01	TCGA-KL-8344-01	TCGA-KL-8345-01	TCGA-KL-8341-01	TCGA-KL-8327-01	TCGA-KL-8342-01	TCGA-KL-8339-01	TCGA-KO-8404-01	TCGA-KO-8414-01	TCGA-KN-8426-01	TCGA-KN-8431-01	TCGA-KN-8433-01	TCGA-KL-8331-01	TCGA-KN-8437-01
Bcl-2-M-V	-0.102366726	0.366811707	-0.40930513	-0.369029121	0.463313508	0.144358699	-0.150430862	-0.512273445	0.03667024	-1.191557134	-0.047914818	0.68395097	0.201700207	0.003896867	-0.083337489	0.092861846	0.015997067	0.087055254	0.055241697	0.299501103	0.189738799	0.113710222	-0.241631818	-0.11356381	0.006626802	0.251785914	0.018035475	0.000357413	0.065997597	0.081787013	0.185300876	0.000474443	0.172682381	-0.389054605	0.387559809	-0.150009515	-0.281772803	-0.216448261	-0.122553972	0.269114699	-0.080100809	-0.406286452	-0.411592116	0.151863665	-0.517044893	-0.132617463	-0.033810681	-0.119898049	0.14949961	-0.32312128	-0.497424395	0.029513063	0.143816299	0.149935209	0.160092458	0.096236	-0.522295915	-0.013576327	-0.069963066	-0.165806597	-0.4197629	0.231937436	-0.387140881
Bcl-xL-R-V	0.026738178	0.4450702	-0.464350255	-0.151752878	0.386372283	0.012262275	0.064217811	-0.377749792	0.51691338	0.215856969	0.069431107	0.801604551	0.02547919	0.259090562	0.088620753	-0.153613564	0.073441797	0.053461774	0.08317371	0.335348061	0.159055776	0.049056716	0.264925567	0.323826059	-0.073804167	-0.199260405	0.129268216	0.044884457	0.172734105	-0.293901458	0.267961427	-0.234053056	0.327881745	0.255166756	0.214661254	-0.753025808	-0.429337315	-0.326526914	0.390379728	0.42684618	0.155924853	0.167991624	0.117298079	-0.17503504	0.092739294	-0.177962728	-0.031199197	0.253826437	0.190173874	-0.026612173	-0.356910356	-0.136184953	0.028319289	-0.20399832	0.225936433	0.198101917	-0.130734513	0.324707338	0.028661215	0.133109486	0.134580712	0.263684541	-0.840440852
Beclin-G-C	-0.01536393	0.271406993	0.112363367	0.075938337	-0.316481894	-0.084816956	0.186070275	0.104678931	0.404296875	-0.409946754	0.039225031	-0.05238434	0.191375588	0.062019184	0.040727751	0.215301972	0.029503231	-0.192994354	0.064719478	-0.066739823	0.17229785	-0.162197964	0.06259913	0.076633384	0.050826801	-0.131396594	-0.060447337	-0.005541718	-0.004620603	0.069248512	-0.007726385	0.018238716	-0.221964221	-0.192297182	-0.191952959	0.090928856	0.083748711	0.150751	0.094372639	0.069307514	-0.103668158	0.138379041	0.117298079	0.144167566	-0.163620308	-0.114526746	-0.111511961	-0.03790759	-0.010747527	0.108443586	0.01752249	-0.157274327	-0.029859655	-0.06318553	0.02891471	0.108039756	-0.298714712	-0.173787796	-0.103196201	0.052542753	0.140696255	0.020941843	0.188632193
beta-Catenin-R-V	0.793903708	-0.590384798	0.030875711	0.004811948	1.212752284	-1.093810805	0.133936416	-0.833741433	-0.381734078	-1.382936287	0.082463298	0.55566657	0.860589069	0.451982061	0.8175944	-0.245098911	-0.0510882	0.6071246	-0.116605254	-0.073902144	0.12063053	0.077215991	0.046088804	0.019405659	-0.301923985	0.801217287	0.118381518	0.405433332	0.635949589	0.14335303	-0.170162003	-0.125725559	0.53061878	0.117744924	0.294441716	-0.985467285	-0.560458	-0.31202953	-0.001096605	0.026725538	-0.101690506	-0.882298317	0.011316818	0.141927329	0.089114387	0.428456206	0.705786887	-0.221339989	-0.732525974	-0.261724217	-0.557876414	-0.056111349	0.240856327	-0.21876294	-0.01469166	-0.636248217	-1.34812672	0.005235225	0.749648862	0.238875175	-0.371214584	-0.062485512	-0.86395405
Bid-R-C	-0.00273137	0.113118251	-0.360549273	-0.005784835	0.45186348	-0.094734412	0.189668115	-0.117489787	0.113781959	0.226211702	-0.155954291	0.559999149	0.003397571	0.141422805	0.061453048	-0.110815011	0.093384833	0.027131378	-0.154966957	0.247412523	0.232845155	0.058763313	-0.275800837	0.274178528	-0.038233485	-0.201816317	-0.004886938	0.009000999	0.215175513	-0.345639097	0.081371733	-0.357995679	0.187220305	0.08207187	0.103817008	-0.502055018	-0.372984876	-0.288525091	0.532270356	0.34370203	0.131453225	0.238556115	0.11347478	-0.081139724	0.067768327	-0.202699792	-0.111910606	0.279008981	0.397732647	0.017499585	-0.208918492	0.065948253	0.034519522	-0.117487681	0.145404644	-0.196899255	0.130987413	0.28318338	0.052881088	-0.207541517	0.120402201	0.079405489	-0.516786996
Bim-R-V	-0.364077092	1.28609507	-0.224357683	0.228902012	0.643479015	0.169645995	-0.212141056	-0.252632119	0.095837846	0.298353484	-0.106315014	1.017531861	-0.661701834	0.166235421	-0.123174127	-0.217675593	-0.141349215	-0.136869087	0.103519768	0.332915067	-0.01196113	-0.172853788	-0.238909668	-0.347061601	-0.224897754	-0.077757182	-0.284841435	-0.031467338	-0.208819061	-0.258793647	-0.07528294	0.000556544	-0.058891479	0.120474246	0.051548123	-0.321484915	-0.274897382	-0.012973287	0.160630195	0.133976322	-0.155245987	-0.176947221	0.033641748	0.043128384	0.263267791	-0.242182262	-0.575788918	-0.081855995	-0.151876013	-0.013899024	-0.254125706	-0.093311136	0.423745992	0.118623906	-0.008772225	0.720441771	0.31295547	-0.157703661	0.129085718	-0.672590477	-0.143621596	0.660985768	-0.397719366
BRCA2-R-C	0.052394166	-0.066078335	0.227780874	-0.011513068	-0.069215711	0.141239225	-0.263061189	0.426202704	0.02979683	-0.219610423	0.096945984	-0.051208891	-0.14830425	-0.102185413	-0.058519849	0.200486532	0.13819586	-0.044070815	-0.01157884	-0.011921419	0.118574215	-0.115536282	0.101937442	0.167657225	0.15166711	-0.050154684	0.139384693	-0.043402384	-0.142678591	0.095727607	-0.05602805	0.097969796	-0.312839708	-0.080461729	-0.304787643	0.249834707	0.306811208	0.206830971	0.043096989	-0.016014511	0.101062316	0.120800987	-0.064138793	0.112558094	0.030990364	0.020024391	-0.06983165	0.296002988	0.195039348	0.128508974	0.116079602	0.228142556	-0.036262204	0.059975507	0.068086468	0.074558185	-0.131614266	-0.019441366	-0.164952688	0.008227942	-0.030495523	-0.025030798	0.307461878
c-Jun_pS73-R-V	0.299570529	-0.061029009	0.397891817	0.106316252	-0.134068231	0.170063533	-0.058090692	0.847632397	0.03667024	-0.212531618	0.082690927	-0.251675593	-0.061885104	-0.27945039	0.177286297	0.240364941	-0.010041129	0.028182464	0.142540481	-0.011121204	0.020517679	0.031314471	0.301414381	-0.015628732	0.060698829	0.177167622	0.137181906	-0.090758575	0.004018349	0.092747062	-0.034480918	0.267054716	-0.050782942	-0.012054946	-0.097576033	0.411658354	0.655586825	0.208289826	-0.015262098	-0.103300289	0.033522912	0.216764208	-0.132872932	0.155389554	-0.048340818	0.290435045	0.054336449	-0.03415081	0.020781842	0.086216466	0.475009189	0.022426042	0.111821179	0.188890236	0.035484301	-0.014314649	-0.070022881	-0.05403944	-0.053080438	0.086385979	0.057740729	-0.085399549	0.540343645
c-Kit-R-V	0.453585812	-0.029628444	-1.116095117	-0.430528736	0.784446669	1.202156923	0.057430544	-1.627656047	-0.244837225	-1.701370633	-0.367057775	0.875193203	-0.416701456	-0.156247839	0.09399607	-0.110755282	-0.002589584	0.503367577	0.866412246	0.656237178	0.359890646	-0.310797512	0.525590149	-0.472868157	-0.298620404	0.883599508	0.338331616	0.1632464	-0.04227736	-0.211751042	-0.150280545	-0.583795304	-0.207919538	-0.124229516	0.200799797	-0.293355402	-1.60159835	-0.253547818	0.810790771	0.404721319	-0.008871907	-0.775262777	0.270387328	-0.531994386	0.274105734	0.337539859	0.551720286	1.041495054	0.037644021	-0.371055994	-0.31824148	0.000884647	0.271784699	0.162538934	-0.292241708	-0.278383409	-1.362666508	1.182619308	0.595817681	-0.419542298	0	0.190379073	-1.680555325
c-Met-M-E	-0.07716391	-0.034793512	0.112929745	0.130962552	-0.198896189	-0.054791518	-0.332947253	0.13640275	0.24978164	-0.588787015	0.036797822	0.047114196	-0.036706336	0.186746122	-0.310475067	0.109657702	0.241690406	0.074858009	-0.089586183	0.039563083	-0.269832416	-0.109656817	-0.035119961	-0.317628174	0.069937265	0.063721361	0.118381518	0.119724455	-0.304856165	0.123389641	-0.043737534	0.071640993	-0.115564795	-0.164564727	-0.112643185	0.097713633	0.122769655	0.124552597	0.087574894	0.206393423	0.132979622	-0.208683397	0.021325494	-0.13192164	0.027054921	0.021235778	-0.121401221	-0.295170176	0.016221505	0.022532244	-0.078054468	0.058814187	-0.364535731	0.068515576	-0.000882118	0.055748645	-0.968451919	-0.103165147	-0.524722252	0.037532887	-0.057708719	0.123839028	0.163916116
c-Met_pY1235-R-V	-0.1367824	0.002719624	-0.099934835	-0.04890141	0.095252445	0.008626241	-0.200563508	-0.081608009	0.059075509	-0.201807107	-0.213624254	0.136670944	0.004747207	-0.036411504	-0.003086692	-0.039172098	-0.015884626	-0.111418282	-0.109207095	-0.041689577	0.016539612	-0.100992788	-0.096427806	0.106581633	0.015733342	-0.159130835	-0.045269501	-0.038743562	-0.118010724	-0.166192763	-0.010855389	-0.162598846	-0.195174592	-0.156463375	-0.171710936	-0.046296144	-0.101042568	-0.042396655	0.186204431	0.075951271	-0.006372138	0.046957373	-0.05255218	0.004519485	-0.031445599	-0.264651937	-0.06443452	0.034377385	0.151339743	-0.075816616	-0.269623832	-0.084991911	-0.043349606	-0.017634148	-0.028421255	-0.115592716	0.0523634	-0.058287826	-0.059238204	-0.12771119	-0.036923693	0.046396967	-0.018488263
c-Myc-R-C	-0.340506044	-0.31191474	-0.458439309	0.040557983	0.004352454	0.345293882	-0.37511799	-0.479405516	0.423249928	-0.692302968	-0.289020945	0.301555979	0.061392716	0.274800205	-0.093309319	-0.227035709	0.018833274	-0.141531573	-0.222186914	0.164197997	0.079515114	0.291142313	0.034141834	0.123844721	-0.150274844	-0.338183089	-0.022192239	0.048980532	-0.118141999	-0.334550984	-0.041053546	-0.129731667	0.028853991	-0.522816954	-0.018016004	0.14100313	-0.3505249	-0.21210655	0.313987712	0.228237472	0.011162068	-0.224269111	-0.173097865	0.292422963	0.594927862	-0.347148	0.064134224	0.593685142	0.300330017	-0.073362409	-0.049108168	0.320395974	0.344313015	0.059486818	0.094995735	0.240049324	-0.766545706	0.284563828	0.179002163	0.13113194	0.140243893	0.289784337	-0.386365338
C-Raf-R-V	0.311399229	0.499349258	-0.158728022	0.05448312	0.332809834	-0.203895083	-0.125187383	-0.727077535	-0.238426272	0.204292765	0.113801444	0.715458261	-0.040361662	0.331390397	-0.073223624	-0.292596272	0.056103088	0.305127912	-0.109323721	0.068944712	0.166764561	-0.00800544	0.010286047	0.034185389	0.068708854	0.029997387	-0.281864841	0.085993239	0.068105375	0.001096038	-0.080950509	-0.15256549	0.186714105	0.197073252	0.349444192	-0.434225429	-0.688406756	-0.146297128	0.210190456	0.213120623	0.017859147	-0.277055421	0.23012619	-0.132682229	0.591716681	0.406101518	-0.127343626	0.293046785	-0.013164761	-0.09759467	-0.352570076	0.09846506	0.317865775	-0.265566492	0.232757948	-0.013187397	0.319300258	0.008162749	0.195835592	0.169315894	-0.144732958	0.417708125	-0.793637475
C-Raf_pS338-R-V	0.208652359	0.024485473	0.145180803	0.09282107	-0.211134635	-0.01966351	0.010464982	0.297560605	-0.009668559	-0.107887249	-0.049449253	0.060298181	0.017897809	0.124451002	-0.005066003	0.060170651	0.034568023	0.354727682	-0.059935939	0.02028785	0.025581008	-0.05032814	0	0.008585514	0.024692777	-0.099921295	0.159481397	0.013445202	-0.013582228	0.135204685	0.033648979	-0.002625867	0.171450958	-0.074997571	0.130645203	0.11189772	0.230018505	0.139111368	-0.114662056	0.00256377	-0.037560318	0.117941398	-0.142495355	0	0.177780572	0.285503442	0.058956005	0.052238071	0.191872061	-0.000635992	0.096873969	0.229206606	0.181034021	-0.105024307	0.006811688	-0.028871615	-0.215011143	-0.118687677	-0.196942189	-0.113683528	-0.012564646	-0.079540191	0.15315349
Caspase-7_cleavedD198-R-C	0.033152342	0.18176286	0.065280558	0.046788737	-0.052897784	0.018928618	-0.04800469	0.32347454	0.147329239	0.163974174	-0.076996987	0.154456216	0.103042742	0.001124976	-0.187171557	0.068329774	-0.016897627	-0.043799752	-0.006547819	0.061250175	0.06978436	0.028787695	-0.02178962	0.093410009	0.052394903	-0.188040195	-0.068651852	-0.117184802	0.004321027	-0.094507295	0.00899063	-0.064700396	-0.119485499	-0.131799253	-0.177755059	0.088411426	0.087758984	0.014675489	0.138180123	0.133881517	-0.004787785	0.122705332	0.07180051	0.123133352	-0.014931049	-0.205878674	0.006972404	0.311972754	0.28447595	0.054782731	-0.015462701	0.154658314	0.014655483	0.01240061	0.069500064	-0.100354805	0.041099515	0.00946193	-0.139794471	-0.096540185	0.072930959	-0.15664538	0.137545913
Caspase-8-M-E	-0.11122885	0.00188132	-0.172624676	0.258667848	-0.225256456	-0.069610317	-0.048113807	-0.239804007	0.44881188	-0.101765822	0.221274711	0.298770987	-0.114571547	0.596485721	-0.058519849	-0.149546854	0.386943095	0.008860012	-0.160829967	0.192005901	-0.176656637	-0.175800988	-0.243383357	-0.230695686	0.079483073	-0.187639592	-0.092391864	0.16076297	-0.220056232	0.037530635	0.151303196	-0.06309598	0.227659424	0.124643244	0.312552041	-0.414711746	-0.099100772	-0.161031214	0.512812907	0.589720805	0.181677236	-0.165761157	0.1671791	-0.250774257	0.405257631	0.132761164	-0.31429724	-0.120064722	0.220087142	-0.214144648	-0.208002876	0.108074278	-0.481035857	-0.154292955	0.312290121	0.224643766	-0.234341744	-0.007418942	-0.245984294	-0.147475919	-0.020316522	0.33888082	-0.407648443
Caveolin-1-R-V	-0.425990002	0.259762527	-0.74929733	-0.25554082	-0.031308822	0.236683324	0.840387997	-1.255113968	0.395296521	1.751053877	1.070993646	-0.213905058	-0.234916622	0.432555165	0.355566346	-0.942136734	0.071955245	-0.338924347	-0.289058222	1.006106459	0.504168772	-0.115858203	-0.152096121	1.248527444	0.743176785	0.095557771	-0.090879529	0.218437787	-1.062452462	-0.334550984	-0.758824045	-1.335209343	-0.126426212	0.561826981	0.870103744	-0.851723682	-1.451322409	-0.601119656	0.811536483	0.286163744	0.209965583	-1.643060521	-0.218098351	-0.08967862	0.46180896	-0.679087837	0.160143461	-0.03626041	-0.606770892	0.041597906	0.228509561	-0.430068342	-0.770196741	-0.584602824	0.329815605	0.587125879	1.162552033	0.039670842	-0.031220628	0.209438492	0.569750018	0.469243803	-1.436445536
CD20-R-C	-0.001300665	0.083472952	-0.192708684	-0.045574527	0.170564515	-0.105059684	-0.198886003	-0.102092048	0.111874106	-0.096709801	-0.081654412	0.047233005	-0.040361662	0.108485669	-0.005206012	-0.159061335	-0.068773576	0.001024339	-0.023403146	-0.005633099	0.007515509	-0.045953004	0.01480005	-0.043236414	0.039913884	-0.119088128	-0.217093145	-0.064263954	-0.284100502	-0.076306355	-0.14195235	-0.169296955	-0.333275463	-0.205180183	-0.117409457	-0.066779415	-0.080984322	0	0.220139201	0.144076603	0.028369449	-0.039702488	-0.011902856	-0.015385572	0.181324105	-0.163666347	0.09629794	-0.289069792	0.023955748	-0.045566043	0.025917431	-0.025084086	-0.115731227	0.122831455	-0.06722084	-0.030038567	0.184742193	-0.102548925	-0.135380873	-0.084213126	-0.022133402	-0.045607865	-0.068919685
CD31-M-V	-0.124744769	-0.108440176	0.261794008	-0.050920384	-0.080642223	0.129480243	-0.128685088	0.274212108	0.053500698	-0.365707601	0.29844679	-0.169846748	-0.182441627	-0.182329183	-0.096229044	0.179177668	0.095783304	-0.166802457	0.009763108	0.026819681	0.237802491	-0.024777563	0.117190745	0.078634864	0.159065405	-0.000649188	0.118381518	0.089068859	-0.057023487	0.183653738	0.058475623	0.244998901	-0.067626643	-0.191141736	-0.301157615	0.368661382	0.40583721	0.351752975	0.363777215	0.504331889	-0.076904614	0.181949607	-0.079571996	0.216771311	-0.324816375	0.008196902	0.011964151	0.118995269	-0.048712461	0.171160719	0.300365622	-0.124375036	-0.075050106	0.103865155	0.086673273	0.263369068	-0.270950698	-0.100798341	-0.131115226	0.151721701	0.340384263	-0.066893488	0.400890785
CD49b-M-V	-0.204571617	-0.21852102	0.03188957	0	0.127638143	0.323753159	-0.336345662	0.048420699	0.091739844	-0.144241027	-0.000666445	0.066820488	0.164932316	-0.069844233	-0.295812194	-0.00410106	0.058729605	-0.190802091	-0.052532136	-0.109181588	0.232845155	0.293492344	0.050865092	0.176320051	0.121419003	0.118225935	-0.177511623	-0.252164788	-0.001176084	-0.076554057	0.31033947	-0.103102812	0.098337452	-0.104091502	-0.590409011	0.080949096	0.24172138	0.002045382	-0.201777283	0.343071477	-0.02267489	0.732581772	0.015838357	0.31853483	-0.35889107	-0.173629161	-0.117651022	-0.096609238	0.494797712	0.153878626	0.122179352	-0.189463074	-0.118966165	-0.038154976	0.231522616	0.059107944	-0.663691104	0.074253301	0.01463044	-0.092432815	0.095787124	0.274813497	0.207364433
CDK1-R-V	-0.041573952	0.069800792	0.07428966	0.056557463	-0.286479421	0.073295378	0.081525759	0.087429864	0.117443546	-0.015816932	-0.057033086	-0.263116286	-0.017384331	-0.072226053	0.104958234	0.050402271	0.01066343	0.025508431	-0.068835557	0.043924414	0.127319981	0.039499579	0.247344272	0.133306498	0.046534842	0	0.019095799	-0.030126043	0.167797323	-0.033795544	-0.007591951	0.093659182	-0.066748526	-0.102784866	-0.015965157	0.278573519	0.016707714	0.055758992	0.171993264	-0.027397094	0.067105749	0.186073682	-0.059086311	0.07563621	-0.235314357	-0.024999881	-0.02194221	0.056625393	0.111851104	0.075967783	0.047811463	0.134882087	0.099006395	0.11316356	-0.04333526	0.021515785	-0.229451843	0.018480704	0.010401206	-0.04761032	0.025661196	-0.050033125	0.189419765
Chk1-M-C	-0.031429719	0.146113044	0.574462021	-0.053012094	-0.447806674	0.149575492	-0.487628876	0.693698851	0.03667024	-0.103606841	0.295953189	-0.351638845	-0.414258497	-0.308553718	-0.106054147	0.385801046	0.145726869	-0.035508339	0.000956182	-0.364724374	0.081765027	0.037732589	0.211815187	-0.120431986	0.055026703	-0.131975638	0.24722378	-0.029804794	-0.310573894	0.424852836	-0.170834644	0.431798366	-0.545925522	-0.212713715	-0.349371437	0.677713575	0.676946176	0.557329872	-0.291142725	-0.315745084	0.164300304	0.35730938	-0.211489059	0.182624714	-0.347953459	0.217809425	0.009559502	-0.116264776	0.025822506	0.28439217	0.45643006	-0.144382805	0.324646234	0.134414044	-0.106395245	0.12912599	0.000446492	-0.288930872	-0.36034416	0.029057162	0.043596669	-0.045068868	0.708706386
Chk1_pS345-R-C	0.15699828	-0.219122796	0.014610901	0.033306468	-0.32477787	-0.096926436	0.058931946	0.041266677	-0.301778483	-0.602240877	0.032284577	-0.804829116	0.277429708	-0.120146171	0.108973337	0.207493381	-0.071574248	0.446419619	0.111658401	-0.377205151	-0.096875753	-0.0851927	-0.093648956	-0.145636183	-0.048773926	0.229459657	0.200371596	0.065711035	0.231830348	0.195666304	0.244532381	0.249859069	0.294335431	0.162562566	0.450842032	0.044585854	-0.012058486	0.05872566	-0.371894669	-0.438514907	-0.168155344	-0.045080266	-0.016047769	-0.167514319	0.064756806	0.204003004	0.262176251	-0.258489469	-0.223902733	-0.119930955	0.019412083	0.279668967	-0.095137458	0.328948974	0.072006402	-0.011943258	-0.438972925	0.12617545	0.055818664	0.076241076	-0.281456037	-0.109318315	0.077873849
Chk2-M-E	-0.118519693	0.211313554	-0.149998675	0.107094601	-0.214410784	-0.060301146	-0.375796736	-0.340185046	0.440690334	0.164685825	0.160026835	-0.017172191	-0.329854904	0.804065378	-0.058519849	-0.340458806	0.468385483	-0.096274994	-0.094356264	0.037350663	-0.346628592	-0.220822948	-0.215492403	-0.435324825	0.118197977	-0.144830669	-0.029157962	0.169320637	-0.351849188	-0.058091059	-0.117046505	-0.136577927	0.184385106	0.016624419	0.25883981	-0.287855332	0.0464625	-0.093743654	0.304252693	0.585992014	0.314342675	-0.73429987	0.231841427	-0.633681268	0.382827148	0.311251181	-0.445846827	-0.250238339	0.111214564	-0.174629057	-0.46159027	-0.044673465	-0.707852497	-0.259349622	0.134564414	0.185259021	-0.396850412	0.011096918	-0.329306258	-0.123431504	-0.187045743	0.341263361	-0.282312988
Chk2_pT68-R-C	-0.029565581	0.047948193	-0.096963092	0.045101721	-0.023715463	0.092780213	0.008745431	0.097747996	0.067882408	0.139608024	-0.154774723	0.300126566	0.043714154	0.031815634	-0.064923931	-0.011621289	0.111695568	-0.080575896	-0.104082505	0.093898671	0.031951877	0.095866317	-0.101293715	0.194637719	0.092904315	-0.08337092	0.118381518	-0.019730459	0.029743833	-0.136300099	0.002217069	-0.188092343	-0.052550621	0.108728951	-0.041404014	-0.071804833	-0.066263207	-0.052754691	0.398961972	0.148357078	0.105144307	0.031746003	0.066795526	-0.008084565	-0.056150497	-0.137952196	-0.010382846	0.187574192	0.315806729	0.023545351	-0.057521573	-0.015415982	0.011535705	-0.063547766	0.080154717	-0.066199338	0.075139772	0.054585107	-0.027848277	-0.096670713	0.109692956	0.014495174	-0.086601322
cIAP-R-V	-0.183565132	-0.135762145	-0.177027917	-0.055635756	-0.204918286	0.106606557	-0.189379772	-0.260490237	0.103656133	-0.205581859	-0.298180943	-0.336081215	0.019278659	0.222579176	-0.172191611	-0.035837234	-0.026819898	-0.042340223	-0.211454494	0.09384218	-0.000834821	0.119889836	-0.242268642	0.080894435	-0.041243884	-0.213051462	0.023449939	0.122546477	-0.252256446	-0.219172199	-0.201011033	-0.257280348	0.070612331	0.091258307	0.075905856	-0.116996119	-0.16406006	-0.151980457	0.215437052	0.096905043	0.052024479	-0.353498568	-0.078265476	-0.107893372	0.262407434	-0.226141265	-0.062553706	0.017132792	0.108141214	-0.140787143	-0.19902175	-0.158961894	0.074943336	-0.017634148	-0.10240732	0.203223873	-0.10437583	0.201668983	0.278076944	-0.199671813	-0.31539993	0.149808653	-0.193587273
Claudin-7-R-V	-0.223675954	-0.195725138	0.406616889	-0.57309304	1.712491168	-1.663239187	1.005743461	0.268188755	0.578498777	-1.66074353	-0.017139073	0.944716521	0.011998803	0.217056715	-0.001419459	-0.880416962	-0.606043009	-0.292003779	0.101591347	0.300462426	0.382749857	-0.336975496	0.831760975	1.291264946	-0.416090902	0.11506899	-0.57049743	0.386590383	-0.09448986	-0.275113661	-0.011549565	-0.495912027	-0.466888283	-0.608528207	-0.554699722	-1.446007751	-0.058676169	-0.352665374	0.730781621	-0.208105621	0.342863608	1.414324117	0.0803481	0.841581952	-0.137143338	0.063157759	0.01231343	0.159287484	0.014951212	0.381226761	-1.218664983	-0.676043786	0.27148106	-0.118233977	-0.385605666	-0.167136387	-1.814800133	0.411186275	0.557188838	0.765164574	-0.266045364	-0.274612799	0.715295565
